reviewer_id,product_id,review_text,rating,verified_purchase,review_count,days_since_joined,helpful_votes,is_fake
user_7650,biz_027,"I'm always super skeptical of fusion foods, because they usually don't turn out that great... but KoMex is definitely an exception. The service is noticeably wonderful and I like that they have both tables and bar seating. \n\nThe food portions are huge, especially for the price. I ordered the Bulgogi Rice Bowl ($8) which has bulgogi, rice, KoMex slaw, jalapenos, kimchi, lettuce, a fried sunny side up egg, and this spicy sauce. It was filling and the amount of spice was just right. Of course there is a rack of hot sauce for the more daring diners.\n\nThis happens to me a lot... but my friends usually order something better than what I have. Apparently for a limited time only, KoMex is serving Bulgogi Tater Tots ($9) which are tater tots topped with bulgogi, pork belly, bacon, sour cream, t",2.0,True,103,1571,77,0
bot_8894,biz_033,Absolutely wonderful coffee maker! The BEST on the market! Buy it today!!,5.0,False,2,5,0,1
bot_4665,biz_087,Best product I have ever purchased in my entire life! Highly recommended!!!,5.0,False,2,20,0,1
user_3382,biz_184,"I just cancelled my membership! I Have been a member since they opened, paying for the full service $39.99/month. They normally charge $21.99 for the same wash(so they say). Since joining the quality of the work had progressively gone down hill, have to ask them to do things that are listed on there check list continually such as dry the vehicle,  wipe the fender/wheel wells. Vehicle is never dry when I leave. When questioned why they do not dry everything I was told it was not in their business model! Buy will do it if you ask! But still didn't, manager just keep repeating it is not in their business model.  Used to take about 10 minutes with 2 men to do the full service, lately less than 5 & only one man. They wipe the Windows instead of cleaning them with any glass cleaner, although whe",1.0,False,274,940,54,0
bot_1867,biz_015,Super super great blender! Best seller! Number one! Perfect perfect!,5.0,False,3,11,0,1
user_4419,biz_053,"As a local, it would make ZERO sense for me to go to Planet Hollywood for a sandwich. So my 5 star rating shouldn't be misconstrued as me saying I would frequent them all the time, but rather based on convenience and price compared to what you typically find in a Las Vegas casino. At $6 you would be hard pressed to find a better sandwich on the Vegas strip. Is it the best sandwich I have ever had? Certainly not. However, with warm bread, tasty meat and relatively quick service... you can't beat Earl of Sandwich. Added bonus is that it is directly across from the Sports Book... grab a sandwich and go sit and watch a game. \nI agree with Misti that they have a major lack of options for not only bread but toppings and sauces. No oil and vinegar? How does a sandwich shop not have oil and vineg",2.0,True,284,768,2,0
bot_5001,biz_150,BEST coffee maker EVER!!! Absolutely AMAZING!!! Must buy immediately!!!,5.0,False,3,22,0,1
user_5804,biz_199,This place has gone so downhill over the years. The last few times I was here it was disgusting. Will never go back.,1.0,True,233,912,47,0
user_5692,biz_053,"Their sandwiches are pretty good, I ate the cheesestake and the Bobbie.  \n\nThe cheese stake is pretty much a philly cheese steak, so nothing new there but tastes good.\n\nThe bobbie is pretty much thanksgiving leftovers into a sandwich; you have the turkey, mayo, stuffings, and cranberry for the sweet flavor.  Quite good.\n\nPricing is reasonable and their size can get up to 20 inches.",2.0,True,144,2106,24,0
user_8644,biz_099,"I needed a new colorist and stylist, after 4 years with my previous I needed a change. After checking reviews, I gave Sonoran Beauty a call. I was able to book an appointment with Caley. I'll be honest I'm very picky and I was very nervous, as my work calls for me speaking to hundreds of people in a seminar format. Caley did not disappoint, the salon is very well decorated and very inviting. I told Caley, I didn't want ash or yellow blonde and my hair came out amazing. Caley is wicked fast at foiling and base. My hair is literally like silk. I asked her to trim me up a bit and texturize and my cut has never looked better. Even my husband said it looked amazing. I can't say enough about Caley. Thank you Caley for making me perfect blonde again!",2.0,True,11,1627,49,0
user_5088,biz_144,"This Sbarro is now CLOSED at the Texas Station Casino...that's too bad because I had a free slice on a coupon and I found it to be quite good.  Went back today and found it shut down due to Sbarro's bankruptcy.  So, that's the latest!",2.0,True,249,2906,36,0
user_4989,biz_065,"A group of us got two rooms this past weekend and ended up at opposite ends of opposite wings instead of getting attached rooms (whichi we'd requested and were told we never had).  That part ended up being a blessing so I will not remove stars.  We were given a pool view room....super nice with two queen size beds.  The room was large enough for 7 girls to play some drinking games as well as a few bachelorette style games (like Pin the Junk on the Hunk, to give you an idea of the space needed only hahahha).  \nWe got a noise complaint at 9pm...but you can't fault the hotel for that. \nSomething was wrong with the temp gauge...it told us it was 72 in the room at all times but there were times it was definitely cooler and definitely warmer....we couldn't figure out how to control the broken ",2.0,False,182,1812,25,0
user_9976,biz_107,"Great service staff, delicious bagels, and saliva inducing coffee aroma.  Easy to eat healthy here with the bagel thins and tons of veggies.",2.0,True,247,1447,20,0
user_7452,biz_149,"Pretty clean for a Chinese restaurant. Bathroom was freshly cleaned.  Had Egg Foo Young for lunch, which was OK.  I was the only diner...  Very quiet place.",1.0,True,229,1283,68,0
user_8282,biz_088,terrible service...food ok but they had 2 server's covering the whole place the night we went and waiting for a pizza took up to an hour...and its not so good that it's worth the wait. too bad because we were hopeful for this neighborhood joint.,1.0,True,288,1983,33,0
user_4006,biz_110,"Fantastic service. Great coffee and smoothies! \n\nTook my Daughter here for her 11th birthday and they loaded her up with a bunch of free loot like stickers and candy and even comped her smoothie. \n\nThe muffin tops are tasty, and im a new fan of the ER-911 blended coffee frap.\n\nId drive by a dozen Starbucks to get to one Dutch Brothers.",2.0,True,88,2410,14,0
user_3392,biz_157,"The steak. Indescribable. Absolutely perfect. Get the mushrooms too. Good wine, great service. Cucumber mojito is smooth too.",2.0,False,156,1670,33,0
bot_6816,biz_185,Amazing quality! Fast shipping! GREAT coffee maker! 100% recommend!!!!,5.0,False,1,15,0,1
user_1712,biz_153,"So this weekend my 2 cousins and I decided we wanted to get our hair and makeup done at Platinum Entourage. We made reservations for 6pm for three people, assuming that we were going to get our hair done @ 6pm and then proceed to makeup done. Well we come to find that there is only one makeup artist and we all get our hair and makeup done at different times.  Most companies I have gone to in Hollywood they normally will have enough staff members to fulfill the clients' need, and not try to \""""flip-flop\"""" (that's what prick called it) everyone around because they only have one makeup artist. According to the prick, they just \""""flip-flop\"""" everyone around regardless of the time you made your appointment, so if you made it at 6pm chances are you won't be seen till 6:45pm.  So not only was ",1.0,True,173,1687,7,0
user_4795,biz_194,"Steak Frites is a steakhouse where you're encouraged to bring your own wine. The ambiance of the place is very nice and can be used for fancy get togethers with friends/family and even in a romantic setting.\n\nI warn you to not come here without a reservation because you'll be turned away from the door, it has happened to me... with most of the resto being empty. Reserving the same day requires you to call in and hope they call you back before your plans come into fruition. In my case, call them at noon and get a call back nearly at 4 for a 5:30 reservation. This can be very inconvenient unless you really plan ahead. Reserving online is an option as well, as long as you do it beforehand.\n\nOrdering is a little bit different as well, the online website has no menu per say, just pictures o",2.0,True,29,767,18,0
